,open,high,low,close,volume,ema_5,ema_400,super_trend_direction
2022-04-11 09:00:00,79.317,79.38,76.164,76.2315,2433821.1366,78.56591773756581,88.57325058306037,False
2022-04-11 10:00:00,76.2315,77.142,75.773,77.0075,901353.0038,78.04644515837721,88.49288329425167,False
2022-04-11 11:00:00,77.0075,77.2215,75.28,75.871,1549749.9695,77.32129677225147,88.4053488958472,False
2022-04-11 12:00:00,75.871,77.0265,75.843,75.944,1250125.0612,76.86219784816764,88.31909581071231,False
2022-04-11 13:00:00,75.944,76.3795,74.529,76.304,1767068.39955,76.67613189877842,88.23609207189436,False
2022-04-11 14:00:00,76.304,76.6075,75.548,76.1945,678292.9557,76.51558793251895,88.15306476452481,False
2022-04-11 15:00:00,76.1945,76.9575,75.302,75.373,897442.4394,76.13472528834598,88.06511342374654,False
2022-04-11 16:00:00,75.373,76.1875,74.8835,75.967,1910719.5421,76.07881685889731,87.98201264018964,False
2022-04-11 17:00:00,75.967,76.4965,75.4145,76.1405,1156668.6266,76.09937790593155,87.90082716304003,False
2022-04-11 18:00:00,76.1405,76.194,74.397,75.188,1964012.98235,75.79558527062103,87.81383049967158,False
2022-04-11 19:00:00,75.188,75.4015,73.566,74.103,1150453.9313,75.23139018041401,87.72017807036876,False
2022-04-11 20:00:00,74.103,74.713,73.358,74.126,1023559.37295,74.86292678694268,87.62749325988568,False
2022-04-11 21:00:00,74.126,74.5355,72.886,72.94,933317.03025,74.22195119129512,87.52753721446605,False
2022-04-11 22:00:00,72.94,74.843,72.723,74.489,810968.14965,74.31096746086341,87.43896419907213,False
2022-04-11 23:00:00,74.489,74.741,73.984,74.355,259343.6053,74.32564497390894,87.35024278932313,False
2022-04-12 00:00:00,74.355,75.3175,73.869,74.778,517407.2549,74.47642998260596,87.26514394118342,False
2022-04-12 01:00:00,74.778,75.947,74.51,75.3705,567297.5281,74.77445332173731,87.18477477424463,False
2022-04-12 02:00:00,75.3705,75.551,74.0265,74.6455,1335531.66025,74.73146888115821,87.10019962838233,False
2022-04-12 03:00:00,74.6455,75.074,74.4885,75.036,372659.11405,74.83297925410547,87.01897151987245,False
2022-04-12 04:00:00,75.036,76.383,74.9245,76.2745,411027.90695,75.31348616940365,86.94675517506747,False
2022-04-12 05:00:00,76.2745,77.499,76.1905,77.322,741066.92175,75.98299077960243,86.88217669190803,False
2022-04-12 06:00:00,77.3255,77.6805,76.6295,76.8185,408753.84855,76.26149385306829,86.8147692924034,False
2022-04-12 07:00:00,76.8185,77.4355,76.513,77.372,242819.2208,76.6316625687122,86.75162879122017,False
2022-04-12 08:00:00,77.372,77.731,77.112,77.241,198467.97425,76.83477504580814,86.6881424082242,False
2022-04-12 09:00:00,77.241,77.5645,76.8105,77.395,271966.8733,77.02151669720543,86.62621233814993,False
2022-04-12 10:00:00,77.395,77.7615,77.0925,77.538,155099.4573,77.19367779813695,86.56574930270814,False
2022-04-12 11:00:00,77.538,78.7315,77.499,78.6125,546848.97415,77.6666185320913,86.51292504355145,False
2022-04-12 12:00:00,78.6125,79.53,77.497,79.317,1221818.1382,78.21674568806087,86.46520975182216,False
2022-04-12 13:00:00,79.317,79.5215,78.468,78.504,1284834.3332,78.31249712537391,86.41250656110243,False
2022-04-12 14:00:00,78.52,78.607,75.687,76.3605,3170723.7338,77.66183141691594,86.34607075442437,False
2022-04-12 15:00:00,76.3605,77.372,76.045,76.439,660131.72105,77.25422094461062,86.28069887080228,False
2022-04-12 16:00:00,76.439,77.2265,76.3575,76.8535,382060.15265,77.12064729640709,86.21859347588551,False
2022-04-12 17:00:00,76.8535,77.414,76.1795,76.5695,488764.1169,76.93693153093805,86.1551278307555,False
2022-04-12 18:00:00,76.5695,76.724,75.1105,75.1195,662670.3674,76.33112102062536,86.08265765380364,False
2022-04-12 19:00:00,75.1195,75.359,74.279,74.3925,663454.45225,75.68491401375024,86.00601028305815,False
2022-04-12 20:00:00,74.3925,75.345,74.257,75.229,416684.95785,75.5329426758335,85.93546072480773,False
2022-04-12 21:00:00,75.229,75.809,75.085,75.658,196398.4715,75.57462845055566,85.86828607840799,False
2022-04-12 22:00:00,75.658,75.658,74.865,75.482,453599.29495,75.54375230037044,85.80050510158188,False
2022-04-12 23:00:00,75.482,76.653,75.452,76.306,495475.33695,75.79783486691362,85.73863907315013,False
2022-04-13 00:00:00,76.306,77.1415,76.1615,76.5735,439790.2277,76.05638991127574,85.67901032760417,False
2022-04-13 01:00:00,76.5735,76.78,76.15,76.7675,1230654.172,76.29342660751716,85.62111960785148,False
2022-04-13 02:00:00,76.7675,77.2825,76.395,76.872,304156.53515,76.48628440501143,85.56436942218322,False
2022-04-13 03:00:00,76.872,77.7135,76.8005,76.946,265028.17545,76.63952293667428,85.50855099680457,False
2022-04-13 04:00:00,76.946,77.444,76.625,77.444,155548.13375,76.90768195778286,85.45639714131504,False
2022-04-13 05:00:00,77.444,77.7905,77.154,77.729,290009.78335,77.18145463852191,85.40649750416567,False
2022-04-13 06:00:00,77.729,77.812,76.818,76.9265,228343.6041,77.09646975901461,85.35181832955506,False
2022-04-13 07:00:00,76.9265,77.483,76.7,77.4705,165912.57505,77.22114650600975,85.30107356095641,False
2022-04-13 08:00:00,77.4705,77.958,77.1765,77.941,182430.4722,77.46109767067317,85.25375355162411,False
2022-04-13 09:00:00,77.941,78.041,77.2275,77.433,206735.92555,77.45173178044878,85.20354408909043,False
2022-04-13 10:00:00,77.433,77.7815,76.3655,76.576,855580.3434,77.15982118696586,85.14823423934776,False
2022-04-13 11:00:00,76.576,77.311,76.493,76.493,817502.1085,76.93754745797723,85.09282573603868,False
2022-04-13 12:00:00,76.491,76.7135,76.2,76.211,809527.5069,76.69536497198482,85.03604695103787,False
2022-04-13 13:00:00,76.211,78.6625,75.827,78.4805,3223110.0732,77.29040998132321,84.99419815641498,False
2022-04-13 14:00:00,78.4805,78.994,77.755,78.8825,2862889.53185,77.82110665421547,84.95523716647631,False
2022-04-13 15:00:00,78.8825,80.296,78.855,79.8295,3320040.43345,78.4905711028103,84.92260677054206,False
2022-04-13 16:00:00,79.8295,80.994,79.5195,79.618,1968833.4854,78.86638073520687,84.88888417757869,False
2022-04-13 17:00:00,79.618,79.6995,78.8505,79.241,684961.50745,78.99125382347125,84.85302840351163,False
2022-04-13 18:00:00,79.241,80.1805,79.083,80.132,308975.043,79.37150254898084,84.82309753902427,False
2022-04-13 19:00:00,80.132,80.4755,79.8465,80.167,443266.2644,79.63666836598723,84.79361819699811,False
2022-04-13 20:00:00,80.167,80.658,80.0005,80.3595,257738.03675,79.87761224399149,84.76558195729746,False
2022-04-13 21:00:00,80.3595,80.417,79.4,79.838,559832.20835,79.864408162661,84.73446717097893,False
2022-04-13 22:00:00,79.838,80.0615,79.352,80.037,575772.12595,79.92193877510734,84.70484472987147,False
2022-04-13 23:00:00,80.049,80.459,79.537,80.195,603277.47775,80.01295918340489,84.67644289261587,False
2022-04-14 00:00:00,80.195,80.5,79.761,80.172,536843.07125,80.06597278893659,84.64811219391602,False
2022-04-14 01:00:00,80.172,81.3835,80.1155,81.2375,541292.26235,80.45648185929106,84.62668903694754,True
2022-04-14 02:00:00,81.2375,81.59,80.8825,80.996,466671.43545,80.63632123952738,84.6039129737189,True
2022-04-14 03:00:00,80.996,81.579,80.787,81.105,306408.568,80.79254749301826,84.58199175256908,True
2022-04-14 04:00:00,81.105,81.8655,81.105,81.4455,276347.725,81.01019832867884,84.56236622938415,True
2022-04-14 05:00:00,81.4455,81.736,81.2675,81.36,215560.1562,81.12679888578589,84.54235392736383,True
2022-04-14 06:00:00,81.36,81.4895,80.7245,80.879,424605.42205,81.0441992571906,84.51948965789921,True
2022-04-14 07:00:00,80.8805,81.5155,80.465,81.006,344221.1145,81.0314661714604,84.49758820403375,True
2022-04-14 08:00:00,81.006,81.423,80.703,80.868,342686.93825,80.97697744764027,84.47499120195194,True
2022-04-14 09:00:00,80.868,80.9355,79.7635,80.8705,547595.886,80.94148496509352,84.4525782009522,True
2022-04-14 10:00:00,80.8705,80.8705,79.466,79.5545,327921.22205,80.47915664339568,84.42215900959069,True
2022-04-14 11:00:00,79.5545,79.8575,78.999,79.2795,898276.6172,80.07927109559712,84.39025987480301,True
2022-04-14 12:00:00,79.2795,80.7285,79.1715,80.55,598345.0959,80.23618073039808,84.36646823893878,True
2022-04-14 13:00:00,80.55,81.0,78.6715,78.675,768067.74195,79.71578715359873,84.33125031208252,True
2022-04-14 14:00:00,78.675,78.9845,77.7965,78.215,1727629.40055,79.21552476906582,84.29344927246659,True
2022-04-14 15:00:00,78.215,78.468,76.771,76.9185,1112495.53275,78.44984984604388,84.24792324341321,True
2022-04-14 16:00:00,76.9185,77.3835,76.1875,76.818,1011574.8456,77.90589989736259,84.20211216705971,True
2022-04-14 17:00:00,76.818,77.269,76.4865,77.216,1019764.74075,77.6759332649084,84.15908821226054,True
2022-04-14 18:00:00,77.216,77.407,76.259,76.4065,783458.45305,77.25278884327226,84.11139975817738,False
2022-04-14 19:00:00,76.4065,77.0865,76.326,76.75,645021.99255,77.0851925621815,84.0661702559643,False
2022-04-14 20:00:00,76.75,77.113,76.347,77.0805,940565.18365,77.08362837478766,84.02329887562328,False
2022-04-14 21:00:00,77.0805,77.4845,77.017,77.431,595242.35785,77.19941891652512,83.98288808637966,False
2022-04-14 22:00:00,77.431,77.4315,76.53,76.6515,758882.32685,77.01677927768341,83.93799796613875,False
2022-04-14 23:00:00,76.6515,76.888,76.6245,76.81,402740.32835,76.94785285178894,83.89440270570728,False
2022-04-15 00:00:00,76.81,77.6855,76.6225,77.0745,371315.1712,76.9900685678593,83.85273879316287,False
2022-04-15 01:00:00,77.0745,77.7015,77.0075,77.5165,252816.4233,77.16554571190619,83.81407303221513,False
2022-04-15 02:00:00,77.5165,77.802,77.3235,77.641,119117.3176,77.32403047460413,83.7764449084999,False
2022-04-15 03:00:00,77.641,78.3735,77.61,78.3735,277739.9586,77.67385364973609,83.74354757041743,False
2022-04-15 04:00:00,78.3735,78.5185,77.738,77.8415,204422.2166,77.72973576649072,83.70765083767701,False
2022-04-15 05:00:00,77.8415,78.3715,77.738,77.9855,132837.3329,77.81499051099381,83.67288630300135,False
2022-04-15 06:00:00,77.9855,78.324,77.2535,77.6555,331536.76625,77.7618270073292,83.63636781399077,False
2022-04-15 07:00:00,77.6555,78.469,77.311,78.179,195774.22785,77.9008846715528,83.60328375519809,False
2022-04-15 08:00:00,78.179,78.4115,77.639,77.795,253521.34525,77.86558978103521,83.56811015041073,False
2022-04-15 09:00:00,77.795,77.9075,77.448,77.688,71268.0934,77.80639318735682,83.5325395795196,False
2022-04-15 10:00:00,77.688,78.062,77.5925,77.888,168065.48005,77.83359545823788,83.49843026283502,False
2022-04-15 11:00:00,77.888,78.2605,77.778,78.078,409413.3318,77.91506363882526,83.46570974529934,False
2022-04-15 12:00:00,78.078,78.155,77.2285,77.4665,244461.12135,77.76554242588351,83.42953336427902,False
2022-04-15 13:00:00,77.4665,77.5925,75.0005,75.498,1685406.4343,77.00969495058901,83.38175451971642,False
2022-04-15 14:00:00,75.498,76.549,74.7455,76.1325,3126973.1014,76.71729663372601,83.33813087226241,False
2022-04-15 15:00:00,76.1325,76.8625,76.019,76.514,1723599.2524,76.64953108915067,83.29710773982195,False
2022-04-15 16:00:00,76.514,76.95,76.031,76.8175,434881.651,76.70552072610045,83.25819554574471,False
2022-04-15 17:00:00,76.8175,77.142,76.6885,77.0105,337375.0542,76.80718048406696,83.22071420985468,False
2022-04-15 18:00:00,77.0105,77.1435,76.7775,76.9785,164748.1844,76.86428698937797,83.18330360584056,False
2022-04-15 19:00:00,76.9785,77.067,76.6665,76.7545,115283.2742,76.82769132625198,83.1448134481664,False
2022-04-15 20:00:00,76.7545,77.42,76.7,77.4145,126550.57875,77.02329421750132,83.11053951057696,False
2022-04-15 21:00:00,77.4145,77.491,77.035,77.1625,86639.37015,77.06969614500088,83.0749986325042,False
2022-04-15 22:00:00,77.1625,77.2665,76.833,77.157,71597.8236,77.09879743000057,83.03967214722913,False
2022-04-15 23:00:00,77.157,77.51,77.0615,77.4685,85451.28465,77.22203162000038,83.00644860243828,False
2022-04-16 00:00:00,77.4685,77.577,76.996,77.22,158469.9018,77.22135441333359,82.9719749063131,False
2022-04-16 01:00:00,77.22,77.488,77.021,77.251,191324.71155,77.23123627555573,82.93792431371705,False
2022-04-16 02:00:00,77.251,77.268,76.879,76.938,223950.1513,77.13349085037049,82.9022478507265,False
2022-04-16 03:00:00,76.938,76.9725,76.525,76.5915,188199.8453,76.95282723358032,82.86475912116963,False
2022-04-16 04:00:00,76.5915,77.1875,76.5625,77.029,124383.6408,76.97821815572021,82.83012504570866,False
2022-04-16 05:00:00,77.029,77.221,76.8885,77.093,246020.28895,77.01647877048015,82.79610856678681,False
2022-04-16 06:00:00,77.093,77.1715,76.9585,77.1715,89228.12825,77.06815251365343,82.7627905929619,False
2022-04-16 07:00:00,77.1715,77.339,76.935,76.9945,56400.00185,77.04360167576895,82.7286534581664,False
2022-04-16 08:00:00,76.9945,77.2045,76.7625,76.8555,81225.4168,76.9809011171793,82.69392805108842,False
2022-04-16 09:00:00,76.8555,76.946,76.728,76.855,78926.5096,76.93893407811953,82.65943690949153,False
2022-04-16 10:00:00,76.855,77.3925,76.808,77.3875,223686.51855,77.08845605207968,82.62832365304222,False
2022-04-16 11:00:00,77.3875,77.792,77.333,77.3565,213368.88045,77.17780403471978,82.5972394803895,False
2022-04-16 12:00:00,77.3565,77.723,77.285,77.6025,147665.0727,77.31936935647985,82.56781581373679,False
2022-04-16 13:00:00,77.603,77.699,77.35,77.614,71963.62695,77.41757957098658,82.53865956534453,False
2022-04-16 14:00:00,77.614,78.3685,77.514,77.9075,974576.12095,77.58088638065772,82.51142680440837,False
2022-04-16 15:00:00,77.9075,78.2565,76.728,76.9145,1167244.0187,77.35875758710515,82.47854436790156,False
2022-04-16 16:00:00,76.9145,77.1435,76.732,77.1295,175260.88765,77.28233839140343,82.4471461301933,False
2022-04-16 17:00:00,77.1295,77.207,76.888,76.985,229453.43365,77.18322559426895,82.41511226392136,False
2022-04-16 18:00:00,76.985,77.3575,76.9175,77.338,243909.81505,77.23481706284596,82.3853626025969,False
2022-04-16 19:00:00,77.338,77.598,77.304,77.354,126001.407,77.27454470856397,82.35590670081102,False
2022-04-16 20:00:00,77.354,77.92,77.279,77.659,187752.8493,77.40269647237598,82.32843267507864,False
2022-04-16 21:00:00,77.6595,78.062,77.555,77.745,146175.12145,77.51679764825066,82.30164548955119,False
2022-04-16 22:00:00,77.745,78.255,77.617,77.6485,232971.9422,77.5606984321671,82.27447415883702,False
2022-04-16 23:00:00,77.6485,78.083,77.6,77.743,218231.5082,77.62146562144473,82.24803582981595,False
2022-04-17 00:00:00,77.743,77.796,77.464,77.696,198915.5628,77.64631041429648,82.22150000800517,False
2022-04-17 01:00:00,77.696,77.8225,77.415,77.813,121329.2878,77.70187360953099,82.19582253782099,False
2022-04-17 02:00:00,77.813,77.8705,76.8455,76.9705,292906.63,77.458082406354,82.16541290784585,False
2022-04-17 03:00:00,76.9705,77.564,76.882,77.2065,239354.82965,77.374221604236,82.13657768761792,False
2022-04-17 04:00:00,77.2065,77.5325,77.185,77.272,107963.22495,77.34014773615733,82.10831439247093,False
2022-04-17 05:00:00,77.272,77.8835,77.196,77.8,260246.95695,77.49343182410489,82.08330356949456,False
2022-04-17 06:00:00,77.8,77.8335,77.623,77.701,280464.71645,77.56262121606993,82.05788400711891,False
2022-04-17 07:00:00,77.701,77.791,77.4195,77.591,85083.2797,77.57208081071327,82.03199488282496,False
2022-04-17 08:00:00,77.591,77.9735,77.541,77.744,197760.4907,77.62938720714219,82.00716263333372,False
2022-04-17 09:00:00,77.744,78.1085,77.744,77.942,39165.2288,77.73359147142811,81.98363973238413,False
2022-04-17 10:00:00,77.942,78.024,77.5985,77.8075,70352.1548,77.75822764761874,81.95949395764596,False
2022-04-17 11:00:00,77.8075,77.853,77.5775,77.779,53817.12985,77.76515176507915,81.93534219144927,False
2022-04-17 12:00:00,77.779,78.088,77.6645,77.9355,92189.1975,77.82193451005277,81.91225233053126,False
2022-04-17 13:00:00,77.9355,78.712,77.755,78.0315,388232.3912,77.8917896733685,81.88986751451921,False
2022-04-17 14:00:00,78.0315,78.4685,77.7525,78.1285,196329.2656,77.97069311557901,81.86818825325265,False
2022-04-17 15:00:00,78.1285,78.586,77.97,78.497,289083.2317,78.14612874371933,81.84877292332027,False
2022-04-17 16:00:00,78.497,78.6745,78.1425,78.2375,412598.1958,78.17658582914622,81.82799093570358,False
2022-04-17 17:00:00,78.2375,78.3245,77.4625,77.7075,260125.50745,78.02022388609748,81.80429670240744,False
2022-04-17 18:00:00,77.7075,77.8435,77.0895,77.3175,360157.0891,77.78598259073165,81.7785157515648,False
2022-04-17 19:00:00,77.3175,77.9155,77.1995,77.7075,98790.16805,77.75982172715443,81.75514158872714,False
2022-04-17 20:00:00,77.7075,77.8855,77.47,77.503,104833.26085,77.67421448476962,81.73074586911082,False
2022-04-17 21:00:00,77.503,77.562,77.214,77.3715,65016.108,77.57330965651308,81.70575439971417,False
2022-04-17 22:00:00,77.3715,77.7405,76.7665,76.8295,327517.8815,77.32537310434205,81.67781975459863,False
2022-04-17 23:00:00,76.8295,76.8295,75.15,75.429,1057071.7655,76.69324873622803,81.64204859404619,False
2022-04-18 00:00:00,75.429,76.077,75.2525,75.989,537331.3617,76.45849915748535,81.60971173583809,False
2022-04-18 01:00:00,75.989,76.361,75.929,76.151,233892.8146,76.35599943832356,81.57850939586393,False
2022-04-18 02:00:00,76.151,76.296,76.0155,76.238,127516.6054,76.31666629221571,81.54800493137945,False
2022-04-18 03:00:00,76.238,76.389,75.768,75.8365,124823.5531,76.15661086147715,81.51540499131423,False
2022-04-18 04:00:00,75.8365,75.9605,72.1,72.304,2734449.9979,74.87240724098477,81.46286627702698,False
2022-04-18 05:00:00,72.304,73.03,71.816,72.709,756341.8356,74.15127149398985,81.41297293762604,False
2022-04-18 06:00:00,72.709,73.473,72.561,73.312,310380.9598,73.87151432932656,81.36683366772036,False
2022-04-18 07:00:00,73.312,73.5275,72.675,72.799,555652.66235,73.51400955288437,81.31806990653475,False
2022-04-18 08:00:00,72.799,73.388,72.6375,72.7305,171811.16495,73.25283970192292,81.26922819936739,False
2022-04-18 09:00:00,72.7305,73.2755,72.3645,73.2755,235075.30975,73.26039313461528,81.22379576100344,False
2022-04-18 10:00:00,73.2755,73.652,72.825,72.874,353076.7157,73.13159542307686,81.17637261443585,False
2022-04-18 11:00:00,72.874,73.4375,72.874,73.089,135617.0029,73.11739694871791,81.13047167992647,False
2022-04-18 12:00:00,73.089,74.545,73.0815,74.401,677066.0102,73.5452646324786,81.09230395184586,False
2022-04-18 13:00:00,74.401,74.8605,74.125,74.5375,406700.33645,73.87600975498573,81.05515231049114,False
2022-04-18 14:00:00,74.5375,74.942,74.5015,74.9105,531620.32515,74.22083983665715,81.0203490241611,False
2022-04-18 15:00:00,74.9105,74.9645,74.24,74.527,282424.8195,74.32289322443809,80.98359558343832,False
2022-04-18 16:00:00,74.527,75.3085,73.639,75.09,896684.83925,74.57859548295873,80.95025927063074,False
2022-04-18 17:00:00,75.0925,76.417,75.068,76.308,1039306.4568,75.15506365530582,80.92401852020159,False
2022-04-18 18:00:00,76.308,77.039,76.199,76.6165,818676.80575,75.64220910353721,80.8996861015491,False
2022-04-18 19:00:00,76.62,76.7285,75.8985,76.3715,270508.14945,75.88530606902481,80.87412407434148,False
2022-04-18 20:00:00,76.3715,77.043,76.3355,76.9295,548789.28125,76.23337071268321,80.8518709412633,True
2022-04-18 21:00:00,76.9295,77.977,76.9295,77.4905,627550.3421,76.65241380845548,80.83292055291776,True
2022-04-18 22:00:00,77.4905,77.82,77.21,77.735,283906.4111,77.01327587230365,80.8154667656812,True
2022-04-18 23:00:00,77.735,77.8805,77.4075,77.724,676804.2927,77.25018391486911,80.79806059242242,True
2022-04-19 00:00:00,77.724,78.4155,77.7145,78.2135,1486767.5521,77.5712892765794,80.78351784917882,True
2022-04-19 01:00:00,78.2135,78.318,77.439,77.5405,244792.0004,77.56102618438626,80.76528177183049,True
2022-04-19 02:00:00,77.5395,77.623,77.0665,77.115,135790.7117,77.41235078959085,80.74476861479626,True
2022-04-19 03:00:00,77.115,77.415,76.842,76.938,235991.16995,77.25423385972722,80.72338957608001,True
2022-04-19 04:00:00,76.938,77.524,76.842,77.524,776425.612,77.34415590648481,80.70543290040983,True
2022-04-19 05:00:00,77.524,77.5875,77.064,77.2725,96078.5745,77.3202706043232,80.68617749005315,True
2022-04-19 06:00:00,77.2725,77.802,77.247,77.504,217329.2792,77.38151373621547,80.66833965946842,True
2022-04-19 07:00:00,77.504,77.84,77.3525,77.4985,137398.62095,77.42050915747699,80.65058196356912,True
2022-04-19 08:00:00,77.4985,78.0595,77.4265,77.7755,447126.57985,77.53883943831799,80.63448541603024,True
2022-04-19 09:00:00,77.7755,77.9455,77.214,77.58,280616.59285,77.55255962554533,80.61739489738906,True
2022-04-19 10:00:00,77.58,78.3805,77.553,78.2135,591876.28305,77.77287308369688,80.60395274463906,True
2022-04-19 11:00:00,78.2135,78.8205,78.103,78.131,432009.46325,77.89224872246459,80.59013278396634,True
2022-04-19 12:00:00,78.131,78.8095,78.073,78.5255,251701.11105,78.10333248164305,80.5786016262145,True
2022-04-19 13:00:00,78.5255,79.703,78.09,79.6895,723293.73675,78.63205498776203,80.57363888007222,True
2022-04-19 14:00:00,79.6895,80.301,79.574,80.077,1022977.6403,79.11370332517468,80.57086841052428,True
2022-04-19 15:00:00,80.077,81.0815,79.9015,80.168,956166.5642,79.46513555011646,80.56862236100005,True
2022-04-19 16:00:00,80.168,80.4545,79.385,79.4815,1202739.761,79.4705903667443,80.56256505631306,True
2022-04-19 17:00:00,79.4815,79.4825,78.764,79.239,1180694.65415,79.39339357782954,80.55519463044553,True
2022-04-19 18:00:00,79.239,79.7255,79.209,79.3305,519958.0799,79.37242905188636,80.54837873665127,True
2022-04-19 19:00:00,79.3305,79.787,79.304,79.6575,525758.7872,79.46745270125757,80.54342351929483,True
2022-04-19 20:00:00,79.6575,79.6575,78.943,79.555,457264.0912,79.49663513417171,80.53792889886499,True
2022-04-19 21:00:00,79.555,79.886,79.414,79.496,707167.8275,79.49642342278115,80.53214015136987,True
2022-04-19 22:00:00,79.496,79.7995,79.263,79.599,162971.6123,79.53061561518744,80.5269587567049,True
2022-04-19 23:00:00,79.599,80.371,79.585,80.293,359263.1321,79.7847437434583,80.52566040083494,True
2022-04-20 00:00:00,80.293,80.424,78.923,79.107,771482.5986,79.55882916230553,80.51779195621076,True
2022-04-20 01:00:00,79.107,79.569,78.874,79.433,401653.12315,79.51688610820368,80.51177863696864,True
2022-04-20 02:00:00,79.433,79.519,79.114,79.502,199479.30975,79.51192407213578,80.50618424765116,True
2022-04-20 03:00:00,79.502,79.8255,79.364,79.7005,84204.9022,79.57478271475719,80.50172305046623,True
2022-04-20 04:00:00,79.7005,79.9045,79.2105,79.518,146979.01275,79.55585514317146,80.49627901729906,True
2022-04-20 05:00:00,79.518,79.628,79.0495,79.444,468597.20885,79.51857009544763,80.49045876899297,True
2022-04-20 06:00:00,79.444,79.4565,78.9005,79.454,533798.61415,79.49704673029841,80.48472913826178,True
2022-04-20 07:00:00,79.454,79.7035,78.261,79.0715,1085924.30205,79.35519782019894,80.476920910185,True
2022-04-20 08:00:00,79.0715,79.311,78.936,79.1225,357493.05915,79.27763188013263,80.46944162388169,True
2022-04-20 09:00:00,79.1225,80.0,79.113,79.866,694637.76925,79.47375458675509,80.46611112217226,True
2022-04-20 10:00:00,79.866,80.8055,79.6295,80.7265,1089531.5929,79.89133639117006,80.46754749108635,True
2022-04-20 11:00:00,80.7265,81.0815,80.1365,81.0815,1892055.0235,80.28805759411337,80.47093241404941,True
2022-04-20 12:00:00,81.0815,81.289,80.294,80.5,1566105.43345,80.35870506274225,80.47109258903158,True
2022-04-20 13:00:00,80.5,80.5135,78.979,79.3375,2133317.8761,80.0183033751615,80.46484926776859,True
2022-04-20 14:00:00,79.3375,79.535,78.863,79.251,894408.08115,79.762535583441,80.4581674033093,True
2022-04-20 15:00:00,79.251,79.277,77.78,78.2855,1753772.8027,79.27019038896066,80.44621372378222,True
2022-04-20 16:00:00,78.2855,78.5515,77.591,78.4715,876667.2623,79.0039602593071,80.43535473966561,True
2022-04-20 17:00:00,78.4715,78.941,78.375,78.792,918215.44535,78.93330683953808,80.42632252404802,True
2022-04-20 18:00:00,78.792,78.7995,77.4855,77.64,969238.72045,78.50220455969206,80.41101610841054,True
2022-04-20 19:00:00,77.64,78.2845,77.5,77.9415,517578.8654,78.3153030397947,80.39745690005051,True
2022-04-20 20:00:00,77.9415,78.6545,77.739,78.541,651696.12065,78.39053535986314,80.38726890084627,True
2022-04-20 21:00:00,78.541,78.779,78.205,78.625,619055.6765,78.46869023990875,80.37760262983188,True
2022-04-20 22:00:00,78.625,79.1595,78.405,78.732,437068.853,78.55646015993916,80.36858077752967,True
2022-04-20 23:00:00,78.732,78.7745,77.9995,78.251,422361.46055,78.45464010662612,80.35697709440727,True
2022-04-21 00:00:00,78.251,78.8825,78.1415,78.5495,353928.2671,78.48626007108408,80.34707755501522,True
2022-04-21 01:00:00,78.5495,79.171,78.4715,78.9135,313686.5698,78.62867338072272,80.33922970200726,True
2022-04-21 02:00:00,78.9135,79.098,78.5865,78.638,156596.3084,78.63178225381515,80.3299211684592,True
2022-04-21 03:00:00,78.638,78.9385,78.3775,78.9265,193128.5207,78.73002150254344,80.3222458547464,True
2022-04-21 04:00:00,78.9265,79.2585,78.6655,78.913,138018.0732,78.79101433502895,80.3145423948046,True
2022-04-21 05:00:00,78.913,79.199,78.09,78.2455,455607.57555,78.60917622335263,80.3032376556858,True
2022-04-21 06:00:00,78.2455,78.4675,77.8615,78.2055,599553.8175,78.47461748223509,80.29178158835755,True
2022-04-21 07:00:00,78.2055,78.7195,77.87,78.5925,515103.44335,78.51391165482339,80.28250594392593,True
2022-04-21 08:00:00,78.5925,78.9705,78.519,78.761,249853.90265,78.59627443654892,80.27420461020826,True
2022-04-21 09:00:00,78.761,78.845,77.9925,78.105,430169.81,78.43251629103263,80.26237497551601,True
2022-04-21 10:00:00,78.105,79.2305,77.963,79.1325,453378.24875,78.66584419402174,80.25621613570071,True
2022-04-21 11:00:00,79.1335,79.8825,79.1195,79.452,674196.2963,78.92789612934783,80.25183446124605,True
2022-04-21 12:00:00,79.452,79.8185,79.1135,79.654,526437.85615,79.16993075289855,80.2485787328068,True
2022-04-21 13:00:00,79.654,80.195,79.4875,79.6205,670206.19555,79.32012050193237,80.24515986501055,True
2022-04-21 14:00:00,79.6205,79.64,78.862,79.1555,750572.31225,79.26524700128824,80.2392311407913,True
2022-04-21 15:00:00,79.1555,79.318,78.694,78.9755,383704.13105,79.16866466752549,80.23235842898312,True
2022-04-21 16:00:00,78.9755,79.1045,78.135,78.1975,914363.94455,78.84494311168366,80.22129698391576,True
2022-04-21 17:00:00,78.1975,78.5825,77.636,77.937,1936981.2995,78.5422954077891,80.20888516246161,True
2022-04-21 18:00:00,77.937,77.9465,77.2535,77.552,1326881.58745,78.21219693852606,80.19445530370074,True
2022-04-21 19:00:00,77.552,77.5625,76.171,76.215,1427700.67465,77.54646462568404,80.17285199243825,False
2022-04-21 20:00:00,76.215,76.743,75.303,75.427,1544371.5279,76.83997641712268,80.14709949680552,False
2022-04-21 21:00:00,75.427,75.946,75.3585,75.407,559734.38905,76.36231761141512,80.12138949720973,False
2022-04-21 22:00:00,75.407,75.5715,74.191,75.2345,1334695.3129,75.98637840761008,80.0948948803415,False
